683	7466303	4609387	1003.42
684	7466304	4609377	1001.79
685	7466304	4609378	1002.55
686	7466304	4609379	1002.77
687	7466304	4609380	1002.94
688	7466304	4609381	1003.07
689	7466304	4609382	1003.03
690	7466304	4609383	1003.08
691	7466304	4609384	1003.15
692	7466304	4609385	1003.18
693	7466304	4609386	1003.32
694	7466304	4609387	1003.31
695	7466305	4609377	1001.31
696	7466305	4609378	1002.44
697	7466305	4609379	1002.79
698	7466305	4609380	1002.87
699	7466305	4609381	1002.82
700	7466305	4609382	1002.89
701	7466305	4609383	1002.96
702	7466305	4609384	1002.97
703	7466305	4609385	1003.01
704	7466305	4609386	1003.1
705	7466305	4609387	1003.16
706	7466306	4609376	1000.25
707	7466306	4609377	1000.45
708	7466306	4609378	1001.23
709	7466306	4609379	1002.4
710	7466306	4609380	1002.78
711	7466306	4609381	1002.77
712	7466306	4609382	1002.73
713	7466306	4609383	1002.73
714	7466306	4609384	1002.84
715	7466306	4609385	1002.89
716	7466306	4609386	1002.94
717	7466306	4609387	1003.06
718	7466307	4609375	999.7
719	7466307	4609376	1000.19
720	7466307	4609377	1000.29
721	7466307	4609378	1000.51
722	7466307	4609379	1002.37
723	7466307	4609380	1002.7
724	7466307	4609381	1002.69
725	7466307	4609382	1002.37
726	7466307	4609383	1001.76
727	7466307	4609384	1002.14
728	7466307	4609385	1002.5
729	7466307	4609386	1003.11
730	7466307	4609387	1002.98
731	7466308	4609374	999.11
732	7466308	4609375	999.34
733	7466308	4609376	999.91
734	7466308	4609377	1000.18
735	7466308	4609378	1000.26
736	7466308	4609379	1000.93
737	7466308	4609380	1002.62
738	7466308	4609381	1002.57
739	7466308	4609382	1001.41
740	7466308	4609383	1001.27
741	7466308	4609384	1001.8
742	7466308	4609385	1002.29
743	7466308	4609386	1002.58
744	7466308	4609387	1002.9
745	7466309	4609373	998.41
746	7466309	4609374	998.75
747	7466309	4609375	999.18
748	7466309	4609376	999.79
749	7466309	4609377	1000.12
750	7466309	4609378	1000.33
751	7466309	4609379	1000.46
752	7466309	4609380	1000.94
753	7466309	4609381	1001.85
754	7466309	4609382	1001.13
755	7466309	4609383	1001.43
756	7466309	4609384	1001.6
757	7466309	4609385	1001.95
758	7466309	4609386	1002.44
759	7466309	4609387	1002.58
760	7466310	4609372	997.82
761	7466310	4609373	998.18
762	7466310	4609374	998.33
763	7466310	4609375	998.71
764	7466310	4609376	999.33
765	7466310	4609377	999.79
766	7466310	4609378	1000.17
767	7466310	4609379	1000.45
768	7466310	4609380	1000.66
769	7466310	4609381	1001.13
770	7466310	4609382	1001.16
771	7466310	4609383	1001.65
772	7466310	4609384	1001.78
773	7466310	4609385	1001.96
774	7466310	4609386	1002.28
775	7466310	4609387	1002.51
776	7466311	4609371	997.3
777	7466311	4609372	997.44
778	7466311	4609373	997.7
779	7466311	4609374	997.9
780	7466311	4609375	998.19
781	7466311	4609376	998.92
782	7466311	4609377	999.43
783	7466311	4609378	999.64
784	7466311	4609379	1000.2
785	7466311	4609380	1000.77
786	7466311	4609381	1000.96
787	7466311	4609382	1001.18
788	7466311	4609383	1001.71
789	7466311	4609384	1002.03
790	7466311	4609385	1002.14
791	7466311	4609386	1002.31
792	7466311	4609387	1002.31
793	7466312	4609371	996.99
794	7466312	4609372	997.24
795	7466312	4609373	997.39
796	7466312	4609374	997.53
797	7466312	4609375	997.98
798	7466312	4609376	998.5
799	7466312	4609377	998.96
800	7466312	4609378	999.36
801	7466312	4609379	999.81
802	7466312	4609380	1000.24
803	7466312	4609381	1001.08
804	7466312	4609382	1001.18
805	7466312	4609383	1001.51
806	7466312	4609384	1002.17
807	7466312	4609385	1002.15
808	7466312	4609386	1002.14
809	7466312	4609387	1002.22
810	7466313	4609370	996.55
811	7466313	4609371	996.69
812	7466313	4609372	996.85
813	7466313	4609373	997.09
814	7466313	4609374	997.21
815	7466313	4609375	997.49
816	7466313	4609376	997.87
817	7466313	4609377	998.27
818	7466313	4609378	998.75
819	7466313	4609379	999.28
820	7466313	4609380	999.66
821	7466313	4609381	1000.44
822	7466313	4609382	1001.12
823	7466313	4609383	1001.26
824	7466313	4609384	1001.48
825	7466313	4609385	1002.03
826	7466313	4609386	1002.1
827	7466313	4609387	1002.12
828	7466314	4609369	996.23
829	7466314	4609370	996.31
830	7466314	4609371	996.41
831	7466314	4609372	996.53
832	7466314	4609373	996.74
833	7466314	4609374	996.9
834	7466314	4609375	997.04
835	7466314	4609376	997.29
836	7466314	4609377	997.59
837	7466314	4609378	998.21
838	7466314	4609379	998.47
839	7466314	4609380	999.15
840	7466314	4609381	999.86
841	7466314	4609382	1000.64
842	7466314	4609383	1001.21
843	7466314	4609384	1001.23
844	7466314	4609385	1001.47
845	7466314	4609386	1002.03
846	7466314	4609387	1002.03
847	7466315	4609368	995.99
848	7466315	4609369	996.03
849	7466315	4609370	996.08
850	7466315	4609371	996.16
851	7466315	4609372	996.33
852	7466315	4609373	996.46
853	7466315	4609374	996.61
854	7466315	4609375	996.77
855	7466315	4609376	996.85
856	7466315	4609377	997.08
857	7466315	4609378	997.36
858	7466315	4609379	997.98
859	7466315	4609380	998.72
860	7466315	4609381	999.39
861	7466315	4609382	1000.07
862	7466315	4609383	1000.64
863	7466315	4609384	1001.02
864	7466315	4609385	1001.19
865	7466315	4609386	1001.44
866	7466315	4609387	1001.97
867	7466316	4609367	995.77
868	7466316	4609368	995.84
869	7466316	4609369	995.92
870	7466316	4609370	996
871	7466316	4609371	996.02
872	7466316	4609372	996.11
873	7466316	4609373	996.2
874	7466316	4609374	996.36
875	7466316	4609375	996.56
876	7466316	4609376	996.53
877	7466316	4609377	996.73
878	7466316	4609378	997.03
879	7466316	4609379	997.72
880	7466316	4609380	998.28
881	7466316	4609381	998.96
882	7466316	4609382	999.56
883	7466316	4609383	1000.17
884	7466316	4609384	1000.42
885	7466316	4609385	1000.98
